unit_id,time_id,case_no,survey_year,survey_month,dvla_code,raw_la_code,strata,area_id,msoa_name,synthetic_msoa_assignment_method,synthetic_msoa_seed,sex,age,age_source,synthetic_age_seed,age_group_3_code,age_group_5_code,age_group_7_code,working_age_code,pension_age_code,econ_status_3_code,econ_status_code,education_code,highest_qualification_code,tenure_code,tenure_group_code,CarUse,caraccess,num_people,num_adult,num_child,urban_rural_code,urban_rural_com_code,wimd_overall_quintile_code,raw_atfrqbke,sample_adult_weight,sample_travel_weight,freq_cyclist_weight,freq_cyclist_weight_source,freq_cyclist,freq_cyclist_source
222306972,2023,222306972,2022,10,17,,W06000024,W02000284,Merthyr Tydfil 002,uniform_random_within_la,20260623,2,75.0,observed_exact_age,,3,5,7,2,1,3,9,3,2,1,1,1,1,2,2,0,2,7,3,,0.654475730986026,,,missing,,missing_or_out_of_scope
222306973,2023,222306973,2022,10,17,,W06000024,W02000287,Merthyr Tydfil 005,uniform_random_within_la,20260623,2,83.0,observed_exact_age,,3,5,7,2,1,3,9,1,1,1,1,1,1,2,2,0,1,5,2,5,0.654475730986026,0.61882031597637,0.61882031597637,sample_travel_weight,0.0,observed
222306974,2023,222306974,2022,10,17,,W06000024,W02000284,Merthyr Tydfil 002,uniform_random_within_la,20260623,1,46.0,observed_exact_age,,2,3,4,1,0,1,2,3,2,1,1,1,1,4,2,2,2,7,3,3,0.942268707794095,0.7379859135432,0.7379859135432,sample_travel_weight,0.0,observed
222306975,2023,222306975,2023,3,17,,W06000024,W02000415,Merthyr Tydfil 008,uniform_random_within_la,20260623,1,72.0,observed_exact_age,,3,4,6,2,1,3,9,5,3,1,1,2,0,1,1,0,2,7,1,,0.279821914890458,,,missing,,missing_or_out_of_scope
222306976,2023,222306976,2023,3,17,,W06000024,W02000286,Merthyr Tydfil 004,uniform_random_within_la,20260623,1,53.0,observed_exact_age,,2,3,4,1,0,1,2,1,1,5,,1,1,1,1,0,2,7,2,5,0.404915755669776,0.459883862122153,0.459883862122153,sample_travel_weight,0.0,observed
222306977,2023,222306977,2023,3,17,,W06000024,W02000415,Merthyr Tydfil 008,uniform_random_within_la,20260623,2,17.0,observed_exact_age,,1,1,1,1,0,1,2,5,3,3,2,1,1,4,2,2,2,7,2,,2.3154813288549,,,missing,,missing_or_out_of_scope
222306978,2023,222306978,2023,3,17,,W06000024,W02000289,Merthyr Tydfil 007,uniform_random_within_la,20260623,2,34.0,observed_exact_age,,1,2,2,1,0,1,2,7,5,3,2,2,0,2,1,1,2,7,1,,0.359889820810466,,,missing,,missing_or_out_of_scope
222306979,2023,222306979,2022,8,17,,W06000024,W02000287,Merthyr Tydfil 005,uniform_random_within_la,20260623,2,73.0,observed_exact_age,,3,4,6,2,1,3,9,3,2,1,1,1,1,2,2,0,1,5,2,5,0.579352383250395,0.412927045582307,0.412927045582307,sample_travel_weight,0.0,observed
222306980,2023,222306980,2022,8,17,,W06000024,W02000415,Merthyr Tydfil 008,uniform_random_within_la,20260623,2,40.0,observed_exact_age,,1,2,3,1,0,1,2,1,1,1,1,1,1,4,3,1,1,5,2,,0.942483811600151,,,missing,,missing_or_out_of_scope
222306981,2023,222306981,2022,8,17,,W06000024,W02000288,Merthyr Tydfil 006,uniform_random_within_la,20260623,1,67.0,observed_exact_age,,3,4,6,2,1,1,2,1,1,1,1,1,1,2,2,0,1,5,2,5,0.535887835408422,0.46580280314572,0.46580280314572,sample_travel_weight,0.0,observed
222306982,2023,222306982,2022,8,17,,W06000024,W02000286,Merthyr Tydfil 004,uniform_random_within_la,20260623,2,63.0,observed_exact_age,,2,3,5,1,0,1,2,5,3,1,1,1,1,1,1,0,1,5,2,5,0.265365525956015,0.260995927237065,0.260995927237065,sample_travel_weight,0.0,observed
222306983,2023,222306983,2022,8,17,,W06000024,W02000286,Merthyr Tydfil 004,uniform_random_within_la,20260623,1,26.0,observed_exact_age,,1,2,2,1,0,1,2,1,1,1,1,1,1,1,1,0,2,7,2,,0.725800631875939,,,missing,,missing_or_out_of_scope
222306984,2023,222306984,2023,2,17,,W06000024,W02000289,Merthyr Tydfil 007,uniform_random_within_la,20260623,1,87.0,observed_exact_age,,3,5,7,2,1,3,9,4,2,1,1,1,1,1,1,0,1,5,3,5,0.282577292686984,0.285930216768154,0.285930216768154,sample_travel_weight,0.0,observed
222306985,2023,222306985,2023,2,17,,W06000024,W02000289,Merthyr Tydfil 007,uniform_random_within_la,20260623,1,62.0,observed_exact_age,,2,3,5,1,0,3,9,6,4,1,1,1,1,2,2,0,1,5,2,5,0.565078217299345,0.565273259636999,0.565273259636999,sample_travel_weight,0.0,observed
222306986,2023,222306986,2023,2,17,,W06000024,W02000288,Merthyr Tydfil 006,uniform_random_within_la,20260623,2,77.0,observed_exact_age,,3,5,7,2,1,3,9,6,4,1,1,2,0,1,1,0,1,5,2,5,0.336832068864208,0.337201765969006,0.337201765969006,sample_travel_weight,0.0,observed
222306987,2023,222306987,2023,2,17,,W06000024,W02000289,Merthyr Tydfil 007,uniform_random_within_la,20260623,1,46.0,observed_exact_age,,2,3,4,1,0,1,2,1,1,1,1,1,1,1,1,0,1,5,2,5,0.480728557268243,0.398648670187038,0.398648670187038,sample_travel_weight,0.0,observed
222306988,2023,222306988,2023,2,17,,W06000024,W02000284,Merthyr Tydfil 002,uniform_random_within_la,20260623,2,69.0,observed_exact_age,,3,4,6,2,1,3,9,8,5,1,1,1,1,2,2,0,1,5,2,,0.528493398769532,,,missing,,missing_or_out_of_scope
222306989,2023,222306989,2023,2,17,,W06000024,W02000284,Merthyr Tydfil 002,uniform_random_within_la,20260623,2,63.0,observed_exact_age,,2,3,5,1,0,3,9,6,4,1,1,1,1,2,2,0,2,6,1,,0.511542645169639,,,missing,,missing_or_out_of_scope
222306990,2023,222306990,2023,2,17,,W06000024,W02000289,Merthyr Tydfil 007,uniform_random_within_la,20260623,2,68.0,observed_exact_age,,3,4,6,2,1,3,9,2,1,1,1,1,1,2,2,0,1,5,3,,0.528493398769532,,,missing,,missing_or_out_of_scope
222306991,2023,222306991,2023,2,17,,W06000024,W02000288,Merthyr Tydfil 006,uniform_random_within_la,20260623,1,58.0,observed_exact_age,,2,3,5,1,0,1,2,7,5,1,1,1,1,2,2,0,1,5,2,,0.690196205061447,,,missing,,missing_or_out_of_scope
222306992,2023,222306992,2023,2,17,,W06000024,W02000286,Merthyr Tydfil 004,uniform_random_within_la,20260623,2,26.0,observed_exact_age,,1,2,2,1,0,1,2,1,1,1,1,1,1,1,1,0,1,5,3,,0.445504103158773,,,missing,,missing_or_out_of_scope
222306993,2023,222306993,2023,2,17,,W06000024,W02000286,Merthyr Tydfil 004,uniform_random_within_la,20260623,2,62.0,observed_exact_age,,2,3,5,1,0,3,8,8,5,3,2,1,1,2,2,0,1,5,3,,0.511542645169639,,,missing,,missing_or_out_of_scope
222306994,2023,222306994,2023,2,17,,W06000024,W02000289,Merthyr Tydfil 007,uniform_random_within_la,20260623,2,42.0,observed_exact_age,,1,2,3,1,0,1,2,6,4,1,1,1,1,4,2,2,1,5,3,,0.628322541066768,,,missing,,missing_or_out_of_scope
222306995,2023,222306995,2023,2,17,,W06000024,W02000285,Merthyr Tydfil 003,uniform_random_within_la,20260623,2,31.0,observed_exact_age,,1,2,2,1,0,3,1,7,5,4,3,1,1,4,2,2,1,5,3,,0.700591234878541,,,missing,,missing_or_out_of_scope
222306996,2023,222306996,2023,2,17,,W06000024,W02000284,Merthyr Tydfil 002,uniform_random_within_la,20260623,2,32.0,observed_exact_age,,1,2,2,1,0,1,2,2,1,1,1,1,1,1,1,0,1,5,2,,0.359889820810466,,,missing,,missing_or_out_of_scope
222306997,2023,222306997,2022,12,17,,W06000024,W02000415,Merthyr Tydfil 008,uniform_random_within_la,20260623,2,71.0,observed_exact_age,,3,4,6,2,1,3,9,5,3,1,1,1,1,2,2,0,1,5,5,,0.579352383250395,,,missing,,missing_or_out_of_scope
222306998,2023,222306998,2022,12,17,,W06000024,W02000289,Merthyr Tydfil 007,uniform_random_within_la,20260623,2,27.0,observed_exact_age,,1,2,2,1,0,1,2,7,5,4,3,1,1,3,2,1,1,5,5,5,0.871819799575155,0.778413783791487,0.778413783791487,sample_travel_weight,0.0,observed
222306999,2023,222306999,2022,12,17,,W06000024,W02000284,Merthyr Tydfil 002,uniform_random_within_la,20260623,2,75.0,observed_exact_age,,3,5,7,2,1,3,9,8,5,1,1,1,1,1,1,0,1,5,5,,0.336832068864208,,,missing,,missing_or_out_of_scope
222307000,2023,222307000,2022,12,17,,W06000024,W02000415,Merthyr Tydfil 008,uniform_random_within_la,20260623,2,39.0,observed_exact_age,,1,2,3,1,0,1,2,1,1,1,1,1,1,2,2,0,1,5,5,,0.652139050880917,,,missing,,missing_or_out_of_scope
222307001,2023,222307001,2022,12,17,,W06000024,W02000287,Merthyr Tydfil 005,uniform_random_within_la,20260623,1,75.0,observed_exact_age,,3,5,7,2,1,3,9,1,1,1,1,1,1,2,2,0,1,5,5,,0.545966178631577,,,missing,,missing_or_out_of_scope
222307002,2023,222307002,2022,12,17,,W06000024,W02000284,Merthyr Tydfil 002,uniform_random_within_la,20260623,2,61.0,observed_exact_age,,2,3,5,1,0,3,9,8,5,3,2,1,1,2,2,0,2,7,2,,0.511542645169639,,,missing,,missing_or_out_of_scope
222307003,2023,222307003,2022,12,17,,W06000024,W02000285,Merthyr Tydfil 003,uniform_random_within_la,20260623,2,59.0,observed_exact_age,,2,3,5,1,0,3,9,1,1,1,1,1,1,2,2,0,1,5,5,,0.516047242760573,,,missing,,missing_or_out_of_scope
222307004,2023,222307004,2022,12,17,,W06000024,W02000285,Merthyr Tydfil 003,uniform_random_within_la,20260623,2,27.0,observed_exact_age,,1,2,2,1,0,1,2,1,1,1,1,1,1,2,2,0,1,5,5,,0.871819799575155,,,missing,,missing_or_out_of_scope
222307005,2023,222307005,2022,9,17,,W06000024,W02000284,Merthyr Tydfil 002,uniform_random_within_la,20260623,1,65.0,observed_exact_age,,3,4,6,1,0,3,9,4,1,1,1,1,1,2,2,0,1,5,3,,0.535887835408422,,,missing,,missing_or_out_of_scope
222307006,2023,222307006,2022,9,17,,W06000024,W02000287,Merthyr Tydfil 005,uniform_random_within_la,20260623,1,66.0,observed_exact_age,,3,4,6,2,1,3,9,7,5,1,1,1,1,2,2,0,1,5,2,,0.535887835408422,,,missing,,missing_or_out_of_scope
222307007,2023,222307007,2022,9,17,,W06000024,W02000415,Merthyr Tydfil 008,uniform_random_within_la,20260623,2,28.0,observed_exact_age,,1,2,2,1,0,2,6,5,3,4,3,2,0,3,1,2,1,5,2,5,0.445504103158773,0.357979256713489,0.357979256713489,sample_travel_weight,0.0,observed
222307008,2023,222307008,2022,9,17,,W06000024,W02000287,Merthyr Tydfil 005,uniform_random_within_la,20260623,1,70.0,observed_exact_age,,3,4,6,2,1,3,9,8,5,3,2,1,1,1,1,0,1,5,3,,0.279821914890458,,,missing,,missing_or_out_of_scope
222307009,2023,222307009,2022,9,17,,W06000024,W02000285,Merthyr Tydfil 003,uniform_random_within_la,20260623,1,73.0,observed_exact_age,,3,4,6,2,1,3,9,7,5,1,1,1,1,2,2,0,1,5,2,,0.540455423038525,,,missing,,missing_or_out_of_scope
222307010,2023,222307010,2022,9,17,,W06000024,W02000284,Merthyr Tydfil 002,uniform_random_within_la,20260623,2,68.0,observed_exact_age,,3,4,6,2,1,3,9,5,3,1,1,1,1,3,3,0,1,5,3,,0.792740098154298,,,missing,,missing_or_out_of_scope
222307011,2023,222307011,2022,9,17,,W06000024,W02000415,Merthyr Tydfil 008,uniform_random_within_la,20260623,1,30.0,observed_exact_age,,1,2,2,1,0,1,2,1,1,1,1,1,1,1,1,0,1,5,2,5,0.607214733630331,0.705441845082515,0.705441845082515,sample_travel_weight,0.0,observed
222307012,2023,222307012,2022,5,18,,W06000018,W02000312,Caerphilly 023,uniform_random_within_la,20260623,2,47.0,observed_exact_age,,2,3,4,1,0,1,2,5,3,2,2,1,1,2,2,0,2,7,1,,1.02472758831184,,,missing,,missing_or_out_of_scope
222307013,2023,222307013,2022,5,18,,W06000018,W02000292,Caerphilly 003,uniform_random_within_la,20260623,2,29.0,observed_exact_age,,1,2,2,1,0,1,2,5,3,2,2,1,1,2,1,1,2,7,1,,0.783286977079644,,,missing,,missing_or_out_of_scope
222307014,2023,222307014,2022,5,18,,W06000018,W02000297,Caerphilly 008,uniform_random_within_la,20260623,1,48.0,observed_exact_age,,2,3,4,1,0,1,2,1,1,2,2,2,0,1,1,0,2,7,1,5,0.858900730033812,0.944885722019767,0.944885722019767,sample_travel_weight,0.0,observed
222307015,2023,222307015,2022,5,18,,W06000018,W02000295,Caerphilly 006,uniform_random_within_la,20260623,1,54.0,observed_exact_age,,2,3,4,1,0,3,8,5,3,2,2,1,1,2,2,0,2,7,1,,1.39231789498443,,,missing,,missing_or_out_of_scope
222307016,2023,222307016,2022,5,18,,W06000018,W02000296,Caerphilly 007,uniform_random_within_la,20260623,1,63.0,observed_exact_age,,2,3,5,1,0,3,8,5,3,2,2,1,1,1,1,0,2,7,1,,0.454057145002015,,,missing,,missing_or_out_of_scope
222307017,2023,222307017,2022,5,18,,W06000018,W02000311,Caerphilly 022,uniform_random_within_la,20260623,2,59.0,observed_exact_age,,2,3,5,1,0,3,8,1,1,2,2,1,1,3,3,0,2,7,1,,1.20429463792262,,,missing,,missing_or_out_of_scope
222307018,2023,222307018,2022,5,18,,W06000018,W02000304,Caerphilly 015,uniform_random_within_la,20260623,2,37.0,observed_exact_age,,1,2,3,1,0,3,10,7,5,2,2,1,1,3,2,1,2,7,1,,1.09500139808986,,,missing,,missing_or_out_of_scope
222307019,2023,222307019,2022,5,18,,W06000018,W02000308,Caerphilly 019,uniform_random_within_la,20260623,2,50.0,observed_exact_age,,2,3,4,1,0,3,8,7,5,2,2,2,0,2,2,0,2,7,1,5,0.844814100867068,0.988233652800261,0.988233652800261,sample_travel_weight,0.0,observed
222307020,2023,222307020,2022,5,18,,W06000018,W02000299,Caerphilly 010,uniform_random_within_la,20260623,2,72.0,observed_exact_age,,3,4,6,2,1,3,9,5,3,1,1,1,1,2,2,0,2,7,2,,0.938755595458904,,,missing,,missing_or_out_of_scope
222307021,2023,222307021,2022,5,18,,W06000018,W02000308,Caerphilly 019,uniform_random_within_la,20260623,2,65.0,observed_exact_age,,3,4,6,1,0,3,8,,,4,3,1,1,1,1,0,2,7,2,,0.41479017124581,,,missing,,missing_or_out_of_scope
222307022,2023,222307022,2022,7,18,,W06000018,W02000312,Caerphilly 023,uniform_random_within_la,20260623,2,44.0,observed_exact_age,,1,2,3,1,0,1,2,1,1,1,1,1,1,4,4,0,2,7,1,,2.08775248543135,,,missing,,missing_or_out_of_scope
222307023,2023,222307023,2022,7,18,,W06000018,W02000312,Caerphilly 023,uniform_random_within_la,20260623,1,43.0,observed_exact_age,,1,2,3,1,0,1,2,2,1,1,1,1,1,3,2,1,2,7,1,,1.42154175722179,,,missing,,missing_or_out_of_scope
222307024,2023,222307024,2022,7,18,,W06000018,W02000298,Caerphilly 009,uniform_random_within_la,20260623,1,30.0,observed_exact_age,,1,2,2,1,0,1,2,3,2,4,3,2,0,3,2,1,2,7,1,,2.26083866154346,,,missing,,missing_or_out_of_scope
222307025,2023,222307025,2022,7,18,,W06000018,W02000312,Caerphilly 023,uniform_random_within_la,20260623,2,65.0,observed_exact_age,,3,4,6,1,0,3,9,3,2,1,1,1,1,3,3,0,2,7,1,,1.24437051373743,,,missing,,missing_or_out_of_scope
222307026,2023,222307026,2022,7,18,,W06000018,W02000297,Caerphilly 008,uniform_random_within_la,20260623,1,69.0,observed_exact_age,,3,4,6,2,1,3,9,1,1,1,1,1,1,1,1,0,2,7,1,,0.422726718729424,,,missing,,missing_or_out_of_scope
222307027,2023,222307027,2022,7,18,,W06000018,W02000294,Caerphilly 005,uniform_random_within_la,20260623,1,60.0,observed_exact_age,,2,3,5,1,0,3,9,8,5,1,1,1,1,2,2,0,2,7,1,,0.90811429000403,,,missing,,missing_or_out_of_scope
222307028,2023,222307028,2022,6,18,,W06000018,W02000308,Caerphilly 019,uniform_random_within_la,20260623,2,52.0,observed_exact_age,,2,3,4,1,0,1,2,5,3,1,1,1,1,1,1,0,1,5,2,,0.422407050433534,,,missing,,missing_or_out_of_scope
222307029,2023,222307029,2022,6,18,,W06000018,W02000297,Caerphilly 008,uniform_random_within_la,20260623,2,27.0,observed_exact_age,,1,2,2,1,0,1,2,3,2,4,3,1,1,2,1,1,1,5,2,,0.783286977079644,,,missing,,missing_or_out_of_scope
222307030,2023,222307030,2022,6,18,,W06000018,W02000304,Caerphilly 015,uniform_random_within_la,20260623,2,71.0,observed_exact_age,,3,4,6,2,1,3,9,6,4,2,2,1,1,1,1,0,2,6,3,,0.469377797729452,,,missing,,missing_or_out_of_scope
222307031,2023,222307031,2022,11,18,,W06000018,W02000292,Caerphilly 003,uniform_random_within_la,20260623,1,70.0,observed_exact_age,,3,4,6,2,1,3,9,4,3,1,1,1,1,2,2,0,2,7,1,,0.855258342925537,,,missing,,missing_or_out_of_scope
222307032,2023,222307032,2022,11,18,,W06000018,W02000303,Caerphilly 014,uniform_random_within_la,20260623,1,82.0,observed_exact_age,,3,5,7,2,1,3,9,6,4,1,1,1,1,2,2,0,2,7,2,,0.867087877904528,,,missing,,missing_or_out_of_scope
222307033,2023,222307033,2023,2,18,,W06000018,W02000302,Caerphilly 013,uniform_random_within_la,20260623,1,52.0,observed_exact_age,,2,3,4,1,0,1,2,7,5,4,3,1,1,1,1,0,1,5,1,,0.696158947492215,,,missing,,missing_or_out_of_scope
222307034,2023,222307034,2023,2,18,,W06000018,W02000307,Caerphilly 018,uniform_random_within_la,20260623,2,33.0,observed_exact_age,,1,2,2,1,0,3,11,5,3,3,2,2,0,5,2,3,2,7,1,,1.19901014892814,,,missing,,missing_or_out_of_scope
222307035,2023,222307035,2023,2,18,,W06000018,W02000292,Caerphilly 003,uniform_random_within_la,20260623,2,43.0,observed_exact_age,,1,2,3,1,0,1,2,1,1,1,1,1,1,3,2,1,2,7,1,,1.04387624271567,,,missing,,missing_or_out_of_scope
222307036,2023,222307036,2023,2,18,,W06000018,W02000299,Caerphilly 010,uniform_random_within_la,20260623,1,78.0,observed_exact_age,,3,5,7,2,1,3,9,1,1,1,1,1,1,1,1,0,2,7,1,5,0.433543938952264,0.555683445607826,0.555683445607826,sample_travel_weight,0.0,observed
222307037,2023,222307037,2023,2,18,,W06000018,W02000303,Caerphilly 014,uniform_random_within_la,20260623,2,28.0,observed_exact_age,,1,2,2,1,0,1,2,1,1,4,3,1,1,2,2,0,1,5,1,,1.56657395415929,,,missing,,missing_or_out_of_scope
222307038,2023,222307038,2022,9,18,,W06000018,W02000308,Caerphilly 019,uniform_random_within_la,20260623,1,78.0,observed_exact_age,,3,5,7,2,1,3,9,8,5,1,1,1,1,2,2,0,1,5,5,,0.867087877904528,,,missing,,missing_or_out_of_scope
222307039,2023,222307039,2022,9,18,,W06000018,W02000305,Caerphilly 016,uniform_random_within_la,20260623,2,43.0,observed_exact_age,,1,2,3,1,0,1,2,6,4,1,1,1,1,2,1,1,1,5,5,,0.521938121357837,,,missing,,missing_or_out_of_scope
222307040,2023,222307040,2022,9,18,,W06000018,W02000309,Caerphilly 020,uniform_random_within_la,20260623,2,74.0,observed_exact_age,,3,4,6,2,1,3,9,4,2,5,,2,0,2,2,0,1,5,5,,0.938755595458904,,,missing,,missing_or_out_of_scope
222307041,2023,222307041,2022,9,18,,W06000018,W02000307,Caerphilly 018,uniform_random_within_la,20260623,1,80.0,observed_exact_age,,3,5,7,2,1,3,9,8,5,3,2,1,1,1,1,0,1,5,5,,0.433543938952264,,,missing,,missing_or_out_of_scope
222307042,2023,222307042,2022,9,18,,W06000018,W02000299,Caerphilly 010,uniform_random_within_la,20260623,2,56.0,observed_exact_age,,2,3,5,1,0,3,8,6,4,2,2,1,1,1,1,0,2,7,1,,0.401431545974206,,,missing,,missing_or_out_of_scope
222307043,2023,222307043,2023,1,18,,W06000018,W02000295,Caerphilly 006,uniform_random_within_la,20260623,1,73.0,observed_exact_age,,3,4,6,2,1,1,2,1,1,1,1,1,1,2,2,0,1,5,2,,0.855258342925537,,,missing,,missing_or_out_of_scope
222307044,2023,222307044,2023,1,18,,W06000018,W02000312,Caerphilly 023,uniform_random_within_la,20260623,2,38.0,observed_exact_age,,1,2,3,1,0,1,2,7,5,2,2,1,1,5,2,3,1,5,1,,1.09500139808986,,,missing,,missing_or_out_of_scope
222307045,2023,222307045,2023,1,18,,W06000018,W02000294,Caerphilly 005,uniform_random_within_la,20260623,2,68.0,observed_exact_age,,3,4,6,2,1,3,9,5,3,1,1,1,1,2,2,0,1,5,2,,0.829580342491621,,,missing,,missing_or_out_of_scope
222307046,2023,222307046,2023,1,18,,W06000018,W02000301,Caerphilly 012,uniform_random_within_la,20260623,2,32.0,observed_exact_age,,1,2,2,1,0,1,2,8,5,3,2,2,0,1,1,0,1,5,2,,0.599505074464071,,,missing,,missing_or_out_of_scope
222307047,2023,222307047,2023,1,18,,W06000018,W02000304,Caerphilly 015,uniform_random_within_la,20260623,1,59.0,observed_exact_age,,2,3,5,1,0,1,2,4,2,1,1,1,1,2,2,0,1,5,2,,1.17669590059094,,,missing,,missing_or_out_of_scope
222307048,2023,222307048,2023,1,18,,W06000018,W02000294,Caerphilly 005,uniform_random_within_la,20260623,2,55.0,observed_exact_age,,2,3,5,1,0,3,10,2,1,1,1,1,1,4,4,0,1,5,2,,1.60572618389683,,,missing,,missing_or_out_of_scope
222307049,2023,222307049,2023,1,18,,W06000018,W02000293,Caerphilly 004,uniform_random_within_la,20260623,2,52.0,observed_exact_age,,2,3,4,1,0,1,2,1,1,1,1,1,1,3,3,0,1,5,2,,1.2672211513006,,,missing,,missing_or_out_of_scope
222307050,2023,222307050,2023,1,18,,W06000018,W02000299,Caerphilly 010,uniform_random_within_la,20260623,1,42.0,observed_exact_age,,1,2,3,1,0,1,2,1,1,1,1,1,1,4,2,2,1,5,1,5,1.42154175722179,1.53250384599664,1.53250384599664,sample_travel_weight,0.0,observed
222307051,2023,222307051,2022,10,18,,W06000018,W02000293,Caerphilly 004,uniform_random_within_la,20260623,2,68.0,observed_exact_age,,3,4,6,2,1,3,9,3,2,1,1,1,1,2,2,0,2,6,2,,0.829580342491621,,,missing,,missing_or_out_of_scope
222307052,2023,222307052,2022,10,18,,W06000018,W02000299,Caerphilly 010,uniform_random_within_la,20260623,1,67.0,observed_exact_age,,3,4,6,2,1,3,9,1,1,1,1,1,1,1,1,0,1,5,4,,0.422726718729424,,,missing,,missing_or_out_of_scope
222307053,2023,222307053,2022,10,18,,W06000018,W02000290,Caerphilly 001,uniform_random_within_la,20260623,2,57.0,observed_exact_age,,2,3,5,1,0,1,2,4,1,1,1,1,1,2,2,0,2,6,2,,0.802863091948413,,,missing,,missing_or_out_of_scope
222307054,2023,222307054,2022,10,18,,W06000018,W02000308,Caerphilly 019,uniform_random_within_la,20260623,1,55.0,observed_exact_age,,2,3,5,1,0,1,2,2,1,1,1,1,1,1,1,0,1,5,4,5,0.588347950295471,0.695451692118576,0.695451692118576,sample_travel_weight,0.0,observed
222307055,2023,222307055,2022,10,18,,W06000018,W02000299,Caerphilly 010,uniform_random_within_la,20260623,2,78.0,observed_exact_age,,3,5,7,2,1,3,9,7,5,1,1,2,0,1,1,0,2,6,2,,0.550008688972207,,,missing,,missing_or_out_of_scope
222307056,2023,222307056,2022,10,18,,W06000018,W02000303,Caerphilly 014,uniform_random_within_la,20260623,1,24.0,observed_exact_age,,1,1,1,1,0,1,2,5,3,1,1,1,1,2,2,0,1,5,4,5,3.75744385816437,4.59021317752282,4.59021317752282,sample_travel_weight,0.0,observed
222307057,2023,222307057,2022,10,18,,W06000018,W02000303,Caerphilly 014,uniform_random_within_la,20260623,2,22.0,observed_exact_age,,1,1,1,1,0,1,2,1,1,1,1,1,1,3,3,0,1,5,5,,3.8957467110354,,,missing,,missing_or_out_of_scope
222307058,2023,222307058,2022,10,18,,W06000018,W02000296,Caerphilly 007,uniform_random_within_la,20260623,1,63.0,observed_exact_age,,2,3,5,1,0,1,2,3,2,1,1,1,1,2,2,0,2,6,2,5,0.90811429000403,1.08902177030617,1.08902177030617,sample_travel_weight,0.0,observed
222307059,2023,222307059,2022,10,18,,W06000018,W02000300,Caerphilly 011,uniform_random_within_la,20260623,1,33.0,observed_exact_age,,1,2,2,1,0,1,2,1,1,1,1,1,1,2,2,0,1,5,5,,2.26083866154346,,,missing,,missing_or_out_of_scope
222307060,2023,222307060,2022,10,18,,W06000018,W02000305,Caerphilly 016,uniform_random_within_la,20260623,2,23.0,observed_exact_age,,1,1,1,1,0,1,5,1,1,1,1,1,1,3,3,0,1,5,5,5,3.8957467110354,4.27873157345705,4.27873157345705,sample_travel_weight,0.0,observed
222307061,2023,222307061,2022,10,18,,W06000018,W02000302,Caerphilly 013,uniform_random_within_la,20260623,1,46.0,observed_exact_age,,2,3,4,1,0,1,2,5,3,4,3,1,1,4,4,0,1,5,4,,3.43560292013525,,,missing,,missing_or_out_of_scope
222307062,2023,222307062,2022,8,18,,W06000018,W02000312,Caerphilly 023,uniform_random_within_la,20260623,2,28.0,observed_exact_age,,1,2,2,1,0,1,2,2,1,1,1,1,1,4,2,2,1,5,1,5,1.56657395415929,1.62018496164097,1.62018496164097,sample_travel_weight,0.0,observed
222307063,2023,222307063,2022,8,18,,W06000018,W02000299,Caerphilly 010,uniform_random_within_la,20260623,1,22.0,observed_exact_age,,1,1,1,1,0,1,2,2,1,2,2,2,0,2,2,0,1,5,1,,3.75744385816437,,,missing,,missing_or_out_of_scope
222307064,2023,222307064,2022,8,18,,W06000018,W02000301,Caerphilly 012,uniform_random_within_la,20260623,2,74.0,observed_exact_age,,3,4,6,2,1,3,9,8,5,1,1,2,0,2,2,0,1,5,2,,0.938755595458904,,,missing,,missing_or_out_of_scope
222307065,2023,222307065,2022,8,18,,W06000018,W02000297,Caerphilly 008,uniform_random_within_la,20260623,2,68.0,observed_exact_age,,3,4,6,2,1,3,9,8,5,3,2,2,0,2,1,1,1,5,2,,0.41479017124581,,,missing,,missing_or_out_of_scope
